,Open Bid_x,Open Bid_y,Long Swap USDCZK,Short Swap USDCZK,open_1
2018-11-21,2.16,0.7,-2.9008438818565367e-06,-1.5151515151515156e-05,8.57221
2018-11-22,2.16,0.7,3.340365682137833e-06,-1.1974584555229718e-05,8.52455
2018-11-23,2.16,0.7,3.340365682137833e-06,-1.1974584555229718e-05,8.52998
2018-11-24,2.16,0.7,-9.669479606188456e-07,-5.2487080103359175e-06,8.52998
2018-11-25,2.16,0.7,-9.669479606188456e-07,-5.2487080103359175e-06,8.52998
2018-11-26,2.16,0.7,-7.120253164556963e-06,-2.8262273901808807e-06,8.58587
2018-11-27,2.16,0.7,3.340365682137833e-06,-1.2202954399486192e-05,8.58175
2018-11-28,2.15,0.7,-8.730158730158736e-06,-1.2745098039215686e-05,8.59737
2018-11-29,2.18,0.76,8.735150244584205e-07,-9.95504174694926e-06,8.54269
2018-11-30,2.18,0.76,-7.861635220125753e-07,-9.718172983479106e-06,8.53279
2018-12-01,2.18,0.76,-2.00908455625437e-06,-9.88014253320376e-06,8.53279
2018-12-02,2.18,0.76,-8.123689727463306e-06,-7.450599287333983e-06,8.53279
2018-12-03,2.18,0.76,3.3193570929420007e-06,-1.0770975056689344e-05,8.53132
2018-12-04,2.18,0.76,2.2711390635918965e-06,-6.397797214123748e-06,8.50804
2018-12-05,2.18,0.76,1.0482180293501046e-05,-3.620019436345967e-05,8.52476
2018-12-06,2.18,0.76,-2.620545073375261e-06,-4.454162617427926e-06,8.5281
2018-12-07,2.18,0.76,-3.4067085953878368e-06,-8.908325234855849e-06,8.51519
2018-12-08,2.18,0.76,-5.85255066387142e-06,-7.936507936507936e-06,8.51519
2018-12-09,2.18,0.76,-5.85255066387142e-06,-7.936507936507936e-06,8.51519
2018-12-10,2.18,0.76,3.3193570929420007e-06,-1.0770975056689344e-05,8.48468
2018-12-11,2.17,0.76,3.329828250963896e-06,-6.741390513320338e-06,8.54983
2018-12-12,2.17,0.76,9.989484752891687e-06,-2.0224171539961013e-05,8.56853
2018-12-13,2.17,0.76,3.329828250963896e-06,-7.104086845466157e-06,8.57196
2018-12-14,2.17,0.76,3.329828250963896e-06,-7.396915328926662e-06,8.56401
2018-12-15,2.17,0.76,-5.43287767262531e-06,-1.2104283054003724e-05,8.56401
2018-12-16,2.17,0.76,3.592709428671576e-06,-1.4121663563004348e-05,8.56401
2018-12-17,2.17,0.76,3.242201191728007e-06,-1.1483550589695842e-05,8.61456
2018-12-18,2.28,0.76,-1.05860433604336e-05,-9.638737097753497e-06,8.6421
2018-12-19,2.28,0.76,8.130081300813007e-06,-2.367941712204007e-05,8.71255
2018-12-20,2.43,0.76,3.8062844185293184e-06,-8.001207729468597e-06,8.72236
2018-12-21,2.43,0.76,5.425979915775839e-06,-1.4492753623188408e-05,8.67646
2018-12-23,2.43,0.76,5.425979915775839e-06,-1.4492753623188408e-05,8.67646
2018-12-24,2.43,0.76,1.6439909297052154e-05,-2.498604131769961e-05,8.7552
2018-12-25,2.43,0.76,1.6439909297052154e-05,-2.498604131769961e-05,8.74591
2018-12-26,2.43,0.76,1.6439909297052154e-05,-2.498604131769961e-05,8.75817
2018-12-27,2.43,0.76,3.8062844185293184e-06,-9.491903964265773e-06,8.73806
2018-12-28,2.43,0.76,5.425979915775839e-06,-1.5494137353433834e-05,8.75246
2018-12-29,2.43,0.76,5.102040816326533e-06,-1.3641504099519369e-05,8.75246
2018-12-30,2.43,0.76,5.102040816326533e-06,-1.3641504099519369e-05,8.75246
2018-12-31,2.43,0.76,1.052802073210238e-06,-1.1521063047780608e-05,8.70907
2019-01-01,2.43,0.76,1.052802073210238e-06,-1.1521063047780608e-05,8.62442
2019-01-02,2.43,0.76,1.652089407191448e-05,-3.350296861747244e-05,8.6669
2019-01-03,2.35,0.76,4.643449419568824e-06,-7.56172839506173e-06,8.72856
2019-01-04,2.35,0.76,1.1608623548922052e-06,-1.2885802469135805e-05,8.68496
2019-01-05,2.35,0.76,9.121061359867332e-07,-1.265432098765432e-05,8.68496
2019-01-06,2.35,0.76,9.121061359867332e-07,-1.265432098765432e-05,8.68496
2019-01-07,2.35,0.76,4.560530679933666e-06,-1.2345679012345678e-05,8.59196
2019-01-08,2.35,0.76,9.950248756218915e-07,-1.2731481481481482e-05,8.5548
2019-01-09,2.34,0.76,1.447105788423154e-05,-4.247910863509749e-05,8.5212
2019-01-10,2.34,0.76,4.823685961410513e-06,-1.415970287836583e-05,8.4722
2019-01-11,2.33,0.76,4.754754754754755e-06,-1.4121663563004348e-05,8.45526
2019-01-12,2.33,0.76,8.341675008341673e-07,-1.2647423960273124e-05,8.45526
2019-01-13,2.33,0.76,8.341675008341673e-07,-1.2647423960273124e-05,8.45526
2019-01-14,2.33,0.76,9.17584250917582e-07,-1.2725015518311607e-05,8.5455
2019-01-15,2.33,0.56,9.17584250917582e-07,-1.2725015518311607e-05,8.5354
2019-01-16,2.33,0.79,1.3513513513513517e-05,-2.2346368715083797e-05,8.53936
2019-01-17,2.33,0.76,4.504504504504505e-06,-7.4487895716945985e-06,8.55278
2019-01-18,2.33,0.74,4.754754754754755e-06,-1.4121663563004348e-05,8.53766
2019-01-19,2.33,0.76,7.507507507507493e-07,-1.265432098765432e-05,8.53766
2019-01-20,2.33,0.76,7.507507507507493e-07,-1.265432098765432e-05,8.53766
2019-01-21,2.33,0.76,4.42108775442109e-06,-1.2345679012345678e-05,8.55426
2019-01-22,2.33,0.76,4.504504504504505e-06,-7.56172839506173e-06,8.57436
2019-01-23,2.33,0.76,1.4264264264264266e-05,-4.259259259259259e-05,8.59016
2019-01-24,2.33,0.76,4.42108775442109e-06,-1.2473217018671563e-05,8.56496
2019-01-25,2.35,0.76,9.121061359867332e-07,-1.2345679012345678e-05,8.5629
2019-01-26,2.35,0.76,9.121061359867332e-07,-1.2345679012345678e-05,8.5629
2019-01-27,2.35,0.76,9.121061359867332e-07,-1.2345679012345678e-05,8.5629
2019-01-28,2.35,0.76,4.892205638474297e-06,-1.419753086419753e-05,8.50484
2019-01-29,2.35,0.76,4.892205638474297e-06,-1.419753086419753e-05,8.51059
2019-01-30,2.35,0.76,1.990049751243783e-06,-3.634259259259258e-05,8.48711
2019-01-31,2.35,0.76,1.0779436152570468e-06,-1.265432098765432e-05,8.4025
2019-02-01,2.35,0.76,4.643449419568824e-06,-7.253086419753085e-06,8.44296
2019-02-02,2.35,0.76,7.462686567164194e-07,-1.242283950617284e-05,8.44296
2019-02-03,2.35,0.76,7.462686567164194e-07,-1.242283950617284e-05,8.44296
2019-02-04,2.35,0.76,7.462686567164194e-07,-1.242283950617284e-05,8.44346
2019-02-05,2.35,0.76,1.1608623548922052e-06,-1.2808641975308644e-05,8.45832
2019-02-06,2.35,0.7,1.3184079601990048e-05,-2.1296296296296303e-05,8.48942
2019-02-07,2.35,0.7,4.063018242122719e-06,-7.098765432098769e-06,8.54446
2019-02-08,2.35,0.7,4.063018242122719e-06,-7.098765432098769e-06,8.5989
2019-02-09,2.35,0.76,4.892205638474297e-06,-1.419753086419753e-05,8.5989
2019-02-10,2.35,0.76,4.892205638474297e-06,-1.419753086419753e-05,8.5989
2019-02-11,2.35,0.76,4.892205638474297e-06,-1.419753086419753e-05,8.6457
2019-02-12,2.35,0.75,4.892205638474297e-06,-1.419753086419753e-05,8.70646
2019-02-13,2.35,0.75,2.238805970149258e-06,-3.726851851851852e-05,8.60988
2019-02-14,2.35,0.75,9.121061359867332e-07,-1.2577160493827162e-05,8.64174
2019-02-15,2.35,0.8,8.291873963515747e-07,-1.242283950617284e-05,8.6583
2019-02-16,2.35,0.76,8.291873963515747e-07,-1.2500000000000002e-05,8.6583
2019-02-17,2.35,0.76,8.291873963515747e-07,-1.2500000000000002e-05,8.6583
2019-02-18,2.35,0.76,4.560530679933666e-06,-1.2345679012345678e-05,8.6241
2019-02-19,2.35,0.8,5.804311774461057e-07,-1.226851851851852e-05,8.62074
2019-02-20,2.35,0.8,1.467661691542289e-05,-4.259259259259259e-05,8.5689
2019-02-21,2.35,0.76,9.121061359867332e-07,-1.2577160493827162e-05,8.58606
2019-02-22,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.62774
2019-02-23,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.62774
2019-02-24,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.62774
2019-02-25,2.35,0.8,4.560530679933666e-06,-1.2388427208371805e-05,8.59904
2019-02-26,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.60343
2019-02-27,2.35,0.8,1.467661691542289e-05,-4.2705447830101566e-05,8.56688
2019-02-28,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.5464
2019-03-01,2.35,0.8,4.560530679933666e-06,-7.15604801477378e-06,8.55515
2019-03-02,2.35,0.8,4.892205638474297e-06,-1.4235149276700523e-05,8.55515
2019-03-03,2.35,0.8,4.892205638474297e-06,-1.4235149276700523e-05,8.55515
2019-03-04,2.35,0.8,4.560530679933666e-06,-1.2388427208371805e-05,8.57746
2019-03-05,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.65605
2019-03-06,2.35,0.8,1.3681592039800997e-05,-2.1468144044321337e-05,8.68231
2019-03-07,2.35,0.8,4.72636815920398e-06,-1.4081255771006464e-05,8.6606
2019-03-08,2.35,0.72,1.9071310116086248e-06,-7.15604801477378e-06,8.78749
2019-03-09,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.78749
2019-03-10,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.78749
2019-03-11,2.35,0.8,4.560530679933666e-06,-1.2388427208371805e-05,8.74126
2019-03-12,2.35,0.8,4.892205638474297e-06,-1.4235149276700523e-05,8.64862
2019-03-13,2.35,0.8,1.3681592039800997e-05,-2.123730378578024e-05,8.6405
2019-03-14,2.35,0.8,2.9021558872305133e-06,-1.2388427208371805e-05,8.57435
2019-03-15,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.55819
2019-03-16,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.55819
2019-03-17,2.35,0.8,1.9071310116086248e-06,-7.15604801477378e-06,8.55819
2019-03-18,2.35,0.8,4.560530679933666e-06,-1.2388427208371805e-05,8.51747
2019-03-19,2.35,0.8,4.892205638474297e-06,-1.4235149276700523e-05,8.54383
2019-03-20,2.35,0.8,1.467661691542289e-05,-4.2705447830101566e-05,8.53826
2019-03-21,2.35,1.05,4.975124378109455e-06,-9.695290858725762e-06,8.48821
2019-03-22,2.36,0.8,1.984126984126983e-06,-7.711889787361487e-06,8.45268
2019-03-23,2.36,0.8,1.984126984126983e-06,-7.711889787361487e-06,8.45268
2019-03-24,2.36,0.8,1.984126984126983e-06,-7.711889787361487e-06,8.45268
2019-03-25,2.36,0.8,4.629629629629631e-06,-1.280323450134771e-05,8.56637
2019-03-26,2.36,1.03,4.629629629629631e-06,-7.637017070979336e-06,8.52633
2019-03-27,2.36,1.03,1.3888888888888891e-05,-2.291105121293801e-05,8.56454
2019-03-28,2.36,1.03,4.960317460317461e-06,-1.4600179694519316e-05,8.6244
2019-03-29,2.36,1.03,4.960317460317461e-06,-1.4346764346764346e-05,8.63475
2019-03-30,2.36,1.03,4.960317460317461e-06,-1.4346764346764346e-05,8.63475
2019-03-31,2.36,1.03,4.960317460317461e-06,-1.4346764346764346e-05,8.63475
2019-04-01,2.36,1.03,5.042989417989418e-06,-9.844322344322344e-06,8.6005
2019-04-02,2.36,1.03,4.960317460317461e-06,-1.4346764346764346e-05,8.59441
2019-04-03,2.36,1.03,1.4880952380952384e-05,-4.304029304029304e-05,8.57435
2019-04-04,2.36,1.03,2.397486772486773e-06,-7.707570207570208e-06,8.5696
2019-04-05,2.36,0.96,2.397486772486773e-06,-7.707570207570208e-06,8.59834
2019-04-06,2.36,1.03,2.397486772486773e-06,-7.707570207570208e-06,8.59834
2019-04-07,2.36,1.03,2.397486772486773e-06,-7.707570207570208e-06,8.59834
2019-04-08,2.36,1.03,4.960317460317461e-06,-1.4346764346764346e-05,8.6031
2019-04-09,2.36,1.03,5.042989417989418e-06,-9.844322344322344e-06,8.54216
2019-04-10,2.36,1.03,1.3888888888888891e-05,-2.1749084249084256e-05,8.5656
2019-04-11,2.36,1.03,4.629629629629631e-06,-7.249694749694752e-06,8.49291
2019-04-12,2.36,1.03,4.629629629629631e-06,-7.249694749694752e-06,8.51508
2019-04-14,2.36,1.03,4.629629629629631e-06,-7.249694749694752e-06,8.51508
2019-04-15,2.36,1.03,4.712301587301586e-06,-1.2515262515262517e-05,8.48283
2019-04-16,2.36,1.03,4.629629629629631e-06,-7.249694749694752e-06,8.49042
2019-04-17,2.36,1.03,1.3888888888888891e-05,-2.1749084249084256e-05,8.48008
2019-04-18,2.36,1.03,4.629629629629631e-06,-7.249694749694752e-06,8.49592
2019-04-19,2.36,1.03,1.984126984126983e-06,-7.326007326007328e-06,8.5113
2019-04-20,2.36,1.03,1.984126984126983e-06,-7.326007326007328e-06,8.5113
2019-04-21,2.36,1.03,1.984126984126983e-06,-7.326007326007328e-06,8.5113
2019-04-22,2.36,1.03,1.984126984126983e-06,-7.326007326007328e-06,8.50361
2019-04-23,2.36,1.03,4.629629629629631e-06,-7.472826086956523e-06,8.4991
2019-04-24,2.36,1.03,1.4880952380952384e-05,-4.347826086956523e-05,8.576
2019-04-25,2.36,1.03,4.712301587301586e-06,-1.2681159420289857e-05,8.64021
2019-04-26,2.36,1.03,4.960317460317461e-06,-1.4492753623188408e-05,8.66833
2019-04-27,2.36,1.03,4.960317460317461e-06,-1.4492753623188408e-05,8.66833
2019-04-28,2.36,1.03,4.960317460317461e-06,-1.4492753623188408e-05,8.66833
2019-04-29,2.36,1.03,4.629629629629631e-06,-7.397342995169082e-06,8.67844
2019-04-30,2.36,1.03,4.629629629629631e-06,-7.397342995169082e-06,8.65515
2019-05-01,2.36,1.03,4.629629629629631e-06,-7.397342995169082e-06,8.6206
2019-05-02,2.36,1.03,4.629629629629631e-06,-7.173382173382173e-06,8.6654
2019-05-03,2.36,1.03,5.042989417989418e-06,-7.936507936507936e-06,8.75849
2019-05-04,2.36,1.03,5.042989417989418e-06,-7.936507936507936e-06,8.75849
2019-05-05,2.36,1.03,5.042989417989418e-06,-7.936507936507936e-06,8.75849
2019-05-06,2.36,1.03,2.976190476190475e-06,-7.936507936507936e-06,8.7437
2019-05-07,2.36,1.03,2.645502645502645e-06,-5.570818070818069e-06,8.71845
2019-05-08,2.36,1.03,5.95238095238095e-06,-2.1978021978021984e-05,8.73441
2019-05-09,2.36,1.03,2.645502645502645e-06,-5.5096418732782346e-06,8.7737
2019-05-10,2.34,1.03,2.495009980039918e-06,-5.386272699292088e-06,8.77233
2019-05-11,2.34,1.03,2.495009980039918e-06,-5.386272699292088e-06,8.77233
2019-05-12,2.34,1.03,2.495009980039918e-06,-5.386272699292088e-06,8.77233
2019-05-13,2.34,1.03,2.495009980039918e-06,-1.008002462296091e-05,8.7291
2019-05-14,2.34,1.03,2.495009980039918e-06,-5.386272699292088e-06,8.74492
2019-05-15,2.34,1.03,8.23353293413174e-06,-3.693444136657433e-05,8.74062
2019-05-16,2.34,1.03,2.495009980039918e-06,-5.386272699292088e-06,8.71475
2019-05-17,2.34,1.03,2.744510978043913e-06,-1.2311480455524776e-05,8.75998
2019-05-18,2.34,1.03,2.744510978043913e-06,-1.2311480455524776e-05,8.75998
2019-05-19,2.34,1.03,2.744510978043913e-06,-1.2311480455524776e-05,8.75998
2019-05-20,2.34,1.03,2.495009980039918e-06,-9.310557094490612e-06,8.78035
2019-05-21,2.34,1.03,2.744510978043913e-06,-1.2311480455524776e-05,8.79225
2019-05-22,2.34,1.03,8.23353293413174e-06,-3.693444136657433e-05,8.75919
2019-05-23,2.34,1.03,2.744510978043913e-06,-1.2311480455524776e-05,8.76496
2019-05-24,2.34,1.03,2.744510978043913e-06,-1.2354205033763045e-05,8.75648
2019-05-25,2.34,1.03,2.744510978043913e-06,-1.2354205033763045e-05,8.75648
2019-05-26,2.34,1.03,2.744510978043913e-06,-1.2354205033763045e-05,8.75648
2019-05-27,2.34,1.03,2.495009980039918e-06,-9.36157151626765e-06,8.6836
2019-05-28,2.36,1.03,1.1574074074074032e-06,-6.5628815628815615e-06,8.70815
2019-05-29,2.36,1.03,7.936507936507934e-06,-1.6712454212454207e-05,8.71781
2019-05-30,2.36,1.03,2.645502645502645e-06,-5.570818070818069e-06,8.74162
2019-05-31,2.36,1.03,2.645502645502645e-06,-5.570818070818069e-06,8.7828
2019-06-01,2.34,1.03,2.645502645502645e-06,-5.570818070818069e-06,8.7828
2019-06-02,2.34,1.03,2.645502645502645e-06,-5.570818070818069e-06,8.7828
2019-06-03,2.34,1.03,9.980039920159669e-07,-6.267409470752088e-06,8.73822
2019-06-04,2.34,1.03,2.245508982035929e-06,-7.428040854224697e-06,8.68924
2019-06-05,2.33,1.03,7.25725725725726e-06,-1.5595903165735568e-05,8.68814
2019-06-06,2.32,1.03,2.342704149933064e-06,-5.135387488328662e-06,8.73258
2019-06-07,2.32,1.03,2.5100401606425678e-06,-7.703081232492994e-06,8.70063
2019-06-08,2.32,1.03,2.5100401606425678e-06,-7.703081232492994e-06,8.70063
2019-06-09,2.32,1.03,2.5100401606425678e-06,-7.703081232492994e-06,8.70063
2019-06-10,2.32,1.03,2.6773761713520744e-06,-6.769374416433237e-06,8.62767
2019-06-11,2.32,1.03,2.593708165997324e-06,-1.2138188608776844e-05,8.64956
2019-06-12,2.32,1.03,7.781124497991972e-06,-3.641456582633053e-05,8.6318
2019-06-13,2.31,1.03,2.517623363544817e-06,-1.2094257178526843e-05,8.66707
2019-06-14,2.31,1.03,2.517623363544817e-06,-1.2094257178526843e-05,8.6872
2019-06-15,2.3,1.03,2.4410774410774413e-06,-1.2050078247261345e-05,8.6872
2019-06-16,2.3,1.03,2.4410774410774413e-06,-1.2050078247261345e-05,8.6872
2019-06-17,2.3,1.03,2.4410774410774413e-06,-1.2050078247261345e-05,8.70589
2019-06-18,2.3,1.03,2.4410774410774413e-06,-1.2050078247261345e-05,8.72759
2019-06-19,2.3,1.03,7.57575757575757e-06,-1.9953051643192483e-05,8.74652
2019-06-20,2.3,1.03,2.4410774410774413e-06,-1.2050078247261345e-05,8.6575
2019-06-21,2.23,1.15,1.977984176126592e-06,-6.531318854265028e-06,8.54286
2019-06-22,2.23,1.15,1.977984176126592e-06,-6.531318854265028e-06,8.54286
2019-06-23,2.23,1.15,1.977984176126592e-06,-6.531318854265028e-06,8.54286
2019-06-24,2.23,1.15,1.6339869281045757e-06,-1.037133739483609e-05,8.48552
2019-06-25,2.23,1.15,1.6339869281045757e-06,-6.67246881346098e-06,8.4878
2019-06-26,2.23,1.15,5.675954592363262e-06,-3.9599651871192345e-05,8.54382
2019-06-27,2.21,1.15,1.4710972654897889e-06,-6.561679790026248e-06,8.50067
2019-06-28,2.21,1.15,1.4710972654897889e-06,-5.8121980676328495e-06,8.51466
2019-06-29,2.21,1.15,1.4710972654897889e-06,-5.8121980676328495e-06,8.51466
2019-06-30,2.21,1.15,1.4710972654897889e-06,-5.8121980676328495e-06,8.51466
2019-07-01,2.21,1.15,1.7307026652821046e-06,-1.2396694214876036e-05,8.52872
2019-07-02,2.21,1.15,1.4710972654897889e-06,-5.198634388578523e-06,8.5846
2019-07-03,2.33,1.15,8.008008008008013e-06,-3.654562383612664e-05,8.57113
2019-07-04,2.33,1.15,2.6693360026693377e-06,-1.2181874612042213e-05,8.52925
2019-07-05,2.33,1.15,2.168835502168836e-06,-7.371198013656115e-06,8.53356
2019-07-06,2.35,1.15,1.4925373134328358e-06,-6.712962962962964e-06,8.53356
2019-07-07,2.35,1.15,1.4925373134328358e-06,-6.712962962962964e-06,8.53356
2019-07-08,2.35,1.15,2.9021558872305133e-06,-6.944444444444445e-06,8.61286
2019-07-09,2.35,1.15,2.819237147595358e-06,-1.226851851851852e-05,8.64459
2019-07-10,2.35,1.15,8.457711442786074e-06,-3.680555555555556e-05,8.65023
2019-07-11,2.32,1.15,2.593708165997324e-06,-1.2138188608776844e-05,8.55368
2019-07-12,2.32,1.15,2.09170013386881e-06,-7.31403672580143e-06,8.5233
2019-07-13,2.31,1.15,2.09170013386881e-06,-7.31403672580143e-06,8.5233
2019-07-14,2.31,1.15,2.09170013386881e-06,-7.31403672580143e-06,8.5233
2019-07-15,2.31,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.53115
2019-07-16,2.31,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.53868
2019-07-17,2.31,1.15,7.552870090634453e-06,-3.628277153558054e-05,8.5815
2019-07-18,2.31,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.58066
2019-07-19,2.31,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.54086
2019-07-20,2.28,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.54086
2019-07-21,2.28,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.54086
2019-07-22,2.28,1.15,2.517623363544817e-06,-1.2094257178526843e-05,8.57212
2019-07-23,2.28,1.15,5.081300813008103e-07,-5.901794145420204e-06,8.62556
2019-07-24,2.28,1.15,6.859756097560973e-06,-3.654562383612664e-05,8.68712
2019-07-25,2.28,1.15,2.0325203252032506e-06,-9.15580384854128e-06,8.64816
2019-07-26,2.28,1.15,2.2865853658536576e-06,-1.2181874612042213e-05,8.67568
2019-07-27,2.28,1.15,2.2865853658536576e-06,-1.2181874612042213e-05,8.67568
2019-07-28,2.28,1.15,2.2865853658536576e-06,-1.2181874612042213e-05,8.67568
2019-07-29,2.28,1.15,2.2865853658536576e-06,-1.2181874612042213e-05,8.71577
2019-07-30,2.07,1.15,5.428881650380024e-07,-1.1210023079459284e-05,8.69346
2019-07-31,1.98,1.15,-1.6778523489932954e-06,-9.400406504065031e-06,8.7567
2019-08-01,1.98,1.15,-2.7964205816554617e-07,-1.0755420054200542e-05,8.87428
2019-08-02,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.8905
2019-08-03,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.8905
2019-08-04,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.8905
2019-08-05,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.92145
2019-08-06,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.90542
2019-08-07,2.06,1.15,5.446623093681898e-07,-1.0070493454179256e-05,8.91083
2019-08-08,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.92945
2019-08-09,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.92511
2019-08-10,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.92511
2019-08-11,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,8.92511
2019-08-12,2.06,1.15,1.8155410312272998e-07,-7.63679086941927e-06,8.87352
2019-08-13,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.92377
2019-08-14,2.06,1.15,5.446623093681898e-07,-1.0070493454179256e-05,8.8818
2019-08-15,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.96696
2019-08-16,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,9.02041
2019-08-17,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,9.02041
2019-08-18,2.06,1.15,4.5388525780682805e-07,-1.0909701242027528e-05,9.02041
2019-08-19,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,9.00318
2019-08-20,2.25,1.15,1.7948717948717952e-06,-4.347826086956521e-06,8.9738
2019-08-21,2.06,1.15,5.446623093681898e-07,-1.0070493454179256e-05,8.98598
2019-08-22,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.95234
2019-08-23,2.06,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.9852
2019-08-24,2.13,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.9852
2019-08-25,2.13,1.15,1.8155410312272998e-07,-3.356831151393085e-06,8.9852
2019-08-26,2.13,1.15,1.0649627263045808e-06,-1.149983803045028e-05,8.98026
2019-08-27,2.13,1.15,7.987220447284325e-07,-3.8062844185293184e-06,9.01984
2019-08-28,2.25,1.15,6.153846153846158e-06,-3.4782608695652184e-05,9.01192
2019-08-29,2.13,1.15,7.987220447284325e-07,-3.8062844185293184e-06,9.04787
2019-08-30,2.05,1.15,3.642987249544643e-07,-1.1011011011011012e-05,9.11014
2019-08-31,2.08,1.15,3.642987249544643e-07,-1.1011011011011012e-05,9.11014
2019-09-01,2.08,1.15,3.642987249544643e-07,-1.1011011011011012e-05,9.11014
